Page,Line,Phrase,Keyword,"Keyword Translation","Target Text","Target Modern","Target English","Target Comments","Gloss Text","Gloss English","Gloss Comments","Modern Speech","Modern Speech Comments","Audio Clip Name","Audio Start Time","Audio End Time","Video Clip Name","Video Start Time","Video End Time","Image Name",Speakers,Dialects,Semantics,Syntaxes,Stems,"Cognate Comments","Cognate Form","Cognate Translations","Cognate Sources","Cognate Languages"
210,9,1,,,"Nāāmonaa nēēarwaa",,,,"I see myself",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,9,2,,,"Naamūngwaa Kēēyoononaa",,,,"We see ourselves",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,11,1,,,Endgēēsomunaa,,,,"I burn it",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,12,1,,,"Endgēēsomunaa nēēarwaa",,,,"I burn myself",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,13,1,,,Endgēēsomungwaa,,,,"We burn it",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
210,14,1,,,"Endgēēsomungwaa Kēēyoonona",,,,"We burn ourselves",,,,,.mp3,,,.mp4,,,trowbridge_210.jpg,,,,,,,,,,
212,1,1,,,Aālwaunaukingk,,,,"to love somebody",,,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,7,1,,,Aālwaunoolun,,,,"I love thee",,singular/present/indicative/1,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,8,1,,,Aalwauna̅u̅wukau,,,,"I love him or her",,singular/present/indicative/1,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,10,1,,,Aalwauna̅u̅weearn,,,,"Thou lovest me",,singular/present/indicative/2,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,11,1,,,Aalwauna̅u̅wut,,,,"Thou lovest him, or her.",,singular/present/indicative/2,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,13,1,,,Aalwauna̅u̅weeta,,,,"He loves me",,singular/present/indicative/3,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,14,1,,,Aa̅lwaunook,,,,"He loves thee",,singular/present/indicative/3,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,15,1,,,Aalwauna̅u̅wuta,,,,"He loves him, her or them",,singular/present/indicative/3,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,17,1,,,Aālwaunoolungk,,,,"We love thee",,singular/present/indicative/4,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
212,18,1,,,Aalwa̅u̅na̅u̅wukindge,,,,"We love him, her or them",,singular/present/indicative/4,,,.mp3,,,.mp4,,,trowbridge_212.jpg,,,,,,,,,,
213,7,1,,,Aalwaunoola̅u̅kook,,,,"I love you",,plural/present/indicative/1,,,.mp3,,,.mp4,,,trowbridge_213.jpg,,,,,,,,,,
213,8,1,,,Aalwaunauwaukēēkee,,,,"I love them",,plural/present/indicative/1,,,.mp3,,,.mp4,,,trowbridge_213.jpg,,,,,,,,,,
213,10,1,,,Aalwauna̅u̅weeaungee,,,,"Thou lovest us",,plural/present/indicative/2,,,.mp3,,,.mp4,,,trowbridge_213.jpg,,,,,,,,,,
213,13,1,,,Aalwaunoola̅u̅ngwaa,,,,"He loves us",,plural/present/indicative/3,,,.mp3,,,.mp4,,,trowbridge_213.jpg,,,,,,,,,,
213,14,1,,,Aālwaunoolaukwaa,,,,"He loves you",,plural/present/indicative/3,,,.mp3,,,.mp4,,,trowbridge_213.jpg,,,,,,,,,,
213,16,1,,,Aālwaunoolungee,,,,"We love you",,plural/present/indicative/4,,,.mp3,,,.mp4,,,trowbridge_213.jpg,,,,,,,,,,
214,4,1,,,Aalwauna̅u̅weeyeek,,,,"Ye love me",,singular/present/indicative/5,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,5,1,,,Aalwauna̅u̅wutshee,,,,"Ye love him, her or them",,singular/present/indicative/5,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,7,1,,,Aalwauna̅u̅weetsheek,,,,"They love me",,singular/present/indicative/6,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,8,1,,,Aalwaunoakēēkee,,,,"They love thee",,singular/present/indicative/6,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,9,1,,,Aalwaunauwantshēēkee,,,,"They love him, her or them",,singular/present/indicative/6,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,12,1,,,Aālwaunoolaumbau,,,,"I loved thee",,singular/past/indicative/1,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,13,1,,,Aalwauna̅u̅wukeepau,,,,"I loved him, her or them",,singular/past/indicative/1,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,15,1,,,Aalwauna̅u̅weeaumbau,,,,"Thou lovedst me",,singular/past/indicative/2,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
214,16,1,,,Aalwauna̅u̅wauhpau,,,,"Thou lovedst him, her or them",,singular/past/indicative/2,,,.mp3,,,.mp4,,,trowbridge_214.jpg,,,,,,,,,,
215,4,1,,,Aalwauna̅u̅weeyungee,,,,"Ye love us",,plural/present/indicative/5,,,.mp3,,,.mp4,,,trowbridge_215.jpg,,,,,,,,,,
215,6,1,,,Aalwaunauweeaumēēndgeek,,,,"They love us",,plural/present/indicative/6,,,.mp3,,,.mp4,,,trowbridge_215.jpg,,,,,,,,,,
215,7,1,,,Aalwaunaulookwāākee,,,,"They love you",,plural/present/indicative/6,,,.mp3,,,.mp4,,,trowbridge_215.jpg,,,,,,,,,,
215,10,1,,,Aalwaunoolaukoakēēpau,,,,"I loved you",,plural/past/indicative/1,,,.mp3,,,.mp4,,,trowbridge_215.jpg,,,,,,,,,,
215,12,1,,,Aalwaunauweeau̅ngeepau,,,,"Thou lovedst us",,plural/past/indicative/2,,,.mp3,,,.mp4,,,trowbridge_215.jpg,,,,,,,,,,
216,4,1,,,Aalwauna̅u̅wehpau,,,,"He loved me",,singular/past/indicative/3,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,5,1,,,Aālwaunookeepau,,,,"He loved thee",,singular/past/indicative/3,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,6,1,,,Aalwauna̅u̅wauhpau,,,,"He loved him, her or them",,singular/past/indicative/3,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,8,1,,,Aalwaunoolungēēpau,,,,"We loved thee or you",,singular/past/indicative/4,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,9,1,,,Aalwaunauwukīntaahpau,,,,"We loved him, her or them",,singular/past/indicative/4,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,11,1,,,Aalwaunauweeyeekōāpau,,,,"Ye loved me",,singular/past/indicative/5,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,12,1,,,Aalwaunauwukōāpau,,,,"Ye loved him, her or them",,singular/past/indicative/6,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,14,1,,,Aalwaunāūweewauhpau,,,,"They loved me",,singular/past/indicative/6,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,15,1,,,Aalwaunookēēpau,,,,"They loved thee",,singular/past/indicative/6,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
216,16,1,,,Aalwaunāūwauwauhpau,,,,"They loved him,her or them",,singular/past/indicative/6,,,.mp3,,,.mp4,,,trowbridge_216.jpg,,,,,,,,,,
217,3,1,,,Aalwaunoolaungōāpau,,,,"He loved us",,plural/past/indicative/3,,,.mp3,,,.mp4,,,trowbridge_217.jpg,,,,,,,,,,
217,4,1,,,Aalwaunoolaukoakēēpau,,,,"He loved you",,,,,.mp3,,,.mp4,,,trowbridge_217.jpg,,,,,,,,,,
217,9,1,,,Aalwaunauweeyūngeepau,,,,"Ye loved me",,plural/past/indicative/5,,,.mp3,,,.mp4,,,trowbridge_217.jpg,,,,,,,,,,
217,11,1,,,Aalwaunauweeaumēēntaahpau,,,,"They loved us",,plural/past/indicative/6,,,.mp3,,,.mp4,,,trowbridge_217.jpg,,,,,,,,,,
217,12,1,,,Aalwaunoolaukōāpau,,,,"They loved you",,plural/past/indicative/6,,,.mp3,,,.mp4,,,trowbridge_217.jpg,,,,,,,,,,
218,5,1,,,Alwāūnooluneekart,,,,"I shall or will love thee",,singular/future/indicative/1,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,6,1,,,Alwaunāūwukekart,,,,"I shall or will love him, her of them",,singular/future/indicative/1,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,8,1,,,Alwaunauweeāūnekart,,,,"Thou wilt love me",,singular/future/indicative/2,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,9,1,,,Alwaunāūwautsheekart,,,,"Thou wilt love him, her or them",,singular/future/indicative/2,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,11,1,,,Alwaunāūweetekart,,,,"He will love me",,singular/future/indicative/3,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,12,1,,,A̅lwaunookekart,,,,"He will love thee",,singular/future/indicative/3,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,13,1,,,Alwaunāūwutekart,,,,"He will love him, her or them",,singular/future/indicative/3,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,15,1,,,A̅lwaunoolungeekart,,,,"We will love thee or you",,singular/future/indicative/4,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,16,1,,,Alwaunauwaukīndgeekart,,,,"We will love him, her or them",,singular/future/indicative/4,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,18,1,,,Alwaunāūweeyeekekart,,,,"Ye will love me",,singular/future//indicative5,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
218,19,1,,,Alwaunāūwutsheekart,,,,"Ye will love him, her or them",,singular/future/indicative/5,,,.mp3,,,.mp4,,,trowbridge_218.jpg,,,,,,,,,,
219,4,1,,,Alwaunoolāūkookeekart,,,,"I shall or will love you",,plural/future/indicative/1,,,.mp3,,,.mp4,,,trowbridge_219.jpg,,,,,,,,,,
219,6,1,,,Alwaunauweeāūngeekart,,,,"Thou wilt love us",,plural/future/indicative/2,,,.mp3,,,.mp4,,,trowbridge_219.jpg,,,,,,,,,,
219,8,1,,,Alwaunoolāūngwaukart,,,,"He will love us",,plural/future/indicative/3,,,.mp3,,,.mp4,,,trowbridge_219.jpg,,,,,,,,,,
219,9,1,,,Alwāūnoolaukwaukart,,,,"He will love you",,plural/future/indicative/3,,,.mp3,,,.mp4,,,trowbridge_219.jpg,,,,,,,,,,
219,12,1,,,Alwaunauweeyūngeekart,,,,"Ye will love us",,plural/future/indicative/5,,,.mp3,,,.mp4,,,trowbridge_219.jpg,,,,,,,,,,
220,5,1,,,Alwaunauweetshēēkeekart,,,,"They will love me",,singular/future/indicative/6,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,6,1,,,Alwaunōākeekeekart,,,,"They will love thee",,singular/future/indicative/6,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,7,1,,,Alwaunauwautshēēkeekart,,,,"They will love him, her or them",,singular/future/indicative/6,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,10,1,,,"Alwāūnoolaa kārtan",,,,"Let me love thee",,singular/imperative/1,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,11,1,,,"A̅lwaunauwe kārtan",,,,"Let me love him, her or them",,singular/imperative/1,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,13,1,,,Alwaunāūweeloa,,,,"Love thou me",,singular/imperative/2,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,14,1,,,Alwaunāūwee,,,,"Love thou him, her or them",,singular/imperative/2,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,16,1,,,Alwaunāūweetshaa,,,,"Let him love me",,singular/imperative/3,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,17,1,,,Alwāūwooleetshaa,,,,"Let him love thee",,singular/imperative/3,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
220,18,1,,,Alwaunāūwautshaa,,,,"Let him love him, her or them",,singular/imperative/3,,,.mp3,,,.mp4,,,trowbridge_220.jpg,,,,,,,,,,
221,4,1,,,Alwaunauweeaumēēndgeekeekart,,,,"They will love us",,plural/future/indicative/6,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
221,5,1,,,Alwaunoolaukwāākeekart,,,,"They will love you",,plural/future/indicative/6,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
221,8,1,,,"Alwāūnoolaamoa kārtaa",,,,"Let me love you",,plural/imperative/1,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
221,9,1,,,"Alwaunāūwukee kārtaa",,,,"Let me love them",,plural/imperative/1,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
221,11,1,,,Alwaunāūweenomaa,,,,"Love thou us",,plural/imperative/2,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
221,13,1,,,Alwaunoolāūmondgaa,,,,"Let him love us",,plural/imperative/3,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
221,14,1,,,Alwaunoolāūwautshaa,,,,"Let him love you",,plural/imperative/3,,,.mp3,,,.mp4,,,trowbridge_221.jpg,,,,,,,,,,
222,4,1,,,"Alwaunoolēēmenar kārtaa",,,,"Let us love you or thee",,singular/imperative/4,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,5,1,,,Alwaunauwutāūwaa,,,,"Let us love him, her or them",,singular/imperative/4,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,7,1,,,Alwaunāūweekoa,,,,"Love ye me",,singular/imperative/5,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,8,1,,,Alwaunāūwee,,,,"Love ye him, her or them",,singular/imperative/5,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,10,1,,,Alwaunāūweewautshee,,,,"Let them love me",,singular/imperative/6,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,11,1,,,Alwaunoolēētshee,,,,"Let them love thee",,singular/imperative/6,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,12,1,,,Alwaunāūwauwautshee,,,,"Let them love him, her or them",,singular/imperative/6,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,16,1,,,"Ih̄kau Alwāūnoolonaa",,,,"If or when I should love thee",,singular/present/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
222,17,1,,,"Ih̄kau Alwaunāūwuk",,,,"If or when I should love him",,singular/present/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_222.jpg,,,,,,,,,,
223,4,1,,,,,,,,,,,,.mp3,,,.mp4,,,trowbridge_223.jpg,,,,,,,,,,
223,7,1,,,Alwaunāūweenomaa,,,,"Love ye us",,plural/imperative/5,,,.mp3,,,.mp4,,,trowbridge_223.jpg,,,,,,,,,,
223,9,1,,,Alwaunoolāūmondgee,,,,"Let them love us",,plural/imperative/6,,,.mp3,,,.mp4,,,trowbridge_223.jpg,,,,,,,,,,
223,10,1,,,Alwaunoohkōā,,,,"Let them love you",,plural/imperative/6,,,.mp3,,,.mp4,,,trowbridge_223.jpg,,,,,,,,,,
223,14,1,,,"Ih̄kau Alwaunoolāūkookoa",,,,"If or when I love you",,plural/present/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_223.jpg,,,,,,,,,,
223,15,1,,,"Ih̄kau Alwaunāūwukeep",,,,"If or when I love them",,plural/present/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_223.jpg,,,,,,,,,,
224,5,1,,,"Ih̄kau Alwaunāūweeaun",,,,"If or when thou lovest me",,singular/present/subjunctive/2,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,6,1,,,"Ih̄kau Alwaunāūwauaun",,,,"If or when thou lovest him, her or them",,singular/present/subjunctive/2,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,8,1,,,"Ih̄kau Alwāūnoolungee",,,,"If or when we love thee or you",,singular/present/subjunctive/3(4),,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,9,1,,,"Ih̄kau Alwaunāūwukinda",,,,"If or when we love him, her or them",,singular/present/subjunctive/3(4),,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,11,1,,,"Ih̄kau Alwaunāūweetaa",,,,"If or when he loves me",,singular/present/subjunctive/4(3),,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,12,1,,,"Ih̄kau Alwāūkook",,,,"If or when he loves thee",,singular/present/subjunctive/4(3),,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,13,1,,,"Ih̄kau Alwaunāūwautaa",,,,"If or when he loves him, her or them",,singular/present/subjunctive/4(3),,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,15,1,,,"Ih̄kau Alwaunāūweeyeekwaa",,,,"If ye love me",,singular/present/subjunctive/5,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,16,1,,,"Ih̄kau Alwaunāūwaakwaa",,,,"If ye love him, her or them",,singular/present/subjunctive/5,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,18,1,,,"Ih̄kau Alwaunāūweewauta",,,,"If they love me",,singular/present/subjunctive/6,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,19,1,,,"Ih̄kau Alwāūnookau",,,,"If they love thee",,singular/present/subjunctive/6,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
224,20,1,,,"Ih̄kau Alwaunāūwauwauta",,,,"If they love him, her or them",,singular/present/subjunctive/6,,,.mp3,,,.mp4,,,trowbridge_224.jpg,,,,,,,,,,
225,5,1,,,"Ih̄kau Alwaunāūweeaungaa",,,,"If or when thou lovest us",,plural/present/subjunctive/2,,,.mp3,,,.mp4,,,trowbridge_225.jpg,,,,,,,,,,
225,10,1,,,"Ih̄kau Alwaunoolāūngwaa",,,,"If he loves us",,plural/present/subjunctive/4(3),,,.mp3,,,.mp4,,,trowbridge_225.jpg,,,,,,,,,,
225,11,1,,,"Ih̄kau Alwaunoolāūkook",,,,"If he loves you",,plural/present/subjunctive/4(3),,,.mp3,,,.mp4,,,trowbridge_225.jpg,,,,,,,,,,
225,14,1,,,"Ih̄kau Alwaunāūweeyungaa",,,,"If ye love us",,plural/present/subjunctive/5,,,.mp3,,,.mp4,,,trowbridge_225.jpg,,,,,,,,,,
225,17,1,,,"Ih̄kau Alwaunoolāūngwaa",,,,"If they love us",,plural/present/subjunctive/6,,,.mp3,,,.mp4,,,trowbridge_225.jpg,,,,,,,,,,
225,18,1,,,"Ih̄kau Alwaunoolāūkwaa",,,,"If they love you",,plural/present/subjunctive/6,,,.mp3,,,.mp4,,,trowbridge_225.jpg,,,,,,,,,,
226,5,1,,,"Ih̄kau Alwāūnoolaumbau",,,,"If I had loved thee",,singular/past/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,6,1,,,"Ih̄kau Alwaunāūwukeepau",,,,"If I had loved him, her or them",,singular/past/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,8,1,,,"Ih̄kau Alwaunauweeāūmbau",,,,"If thou hadst loved me",,singular/past/subjunctive/2,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,9,1,,,"Ih̄kau Alwaunāūwauhpau",,,,"If thou hadst loved him, her or them",,singular/past/subjunctive/2,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,11,1,,,"Ih̄kau Alwaunāūweehpau",,,,"If he had loved me",,singular/past/subjunctive/3,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,12,1,,,"Ih̄kau Alwaunookēēpau",,,,"If he had loved thee",,singular/past/subjunctive/3,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,13,1,,,"Ih̄kau Alwaunāūwauhpau",,,,"If he had loved him, her or them",,singular/past/subjunctive/3,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,15,1,,,"Ih̄kau Alwāūnoolungeepau",,,,"If we had loved thee or you",,singular/past/subjunctive/4,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,16,1,,,"Ih̄kau Alwaunauwukīntaahpau",,,,"If we had loved him or them",,singular/past/subjunctive/4,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,18,1,,,"Ih̄kau Alwaunauweeyeekōāpau",,,,"If you had loved me",,singular/past/subjunctive/5,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
226,19,1,,,"Ih̄kau Alwaunāūwukoapau",,,,"If you had loved him, her or them",,singular/past/subjunctive/5,,,.mp3,,,.mp4,,,trowbridge_226.jpg,,,,,,,,,,
227,5,1,,,"Ih̄kau Alwaunoolaukookēēpau",,,,"If I had loved you",,plural/past/subjunctive/1,,,.mp3,,,.mp4,,,trowbridge_227.jpg,,,,,,,,,,
227,8,1,,,"Ih̄kau Alwaunauweeāūngeepau",,,,"If thou hadst loved us",,plural/past/subjunctive/2,,,.mp3,,,.mp4,,,trowbridge_227.jpg,,,,,,,,,,
227,11,1,,,"Ih̄kau Alwaunoolaungōāpau",,,,"If he had loved us",,plural/past/subjunctive/3,,,.mp3,,,.mp4,,,trowbridge_227.jpg,,,,,,,,,,
227,12,1,,,"Ih̄kau Alwaunoolaukoakēēpau",,,,"If he had loved you",,plural/past/subjunctive/3,,,.mp3,,,.mp4,,,trowbridge_227.jpg,,,,,,,,,,
227,18,1,,,"Ih̄kau Alwaunauweeyungēēpau",,,,"If you had loved us",,plural/past/subjunctive/5,,,.mp3,,,.mp4,,,trowbridge_227.jpg,,,,,,,,,,
228,5,1,,,"Ih̄kau Alwaunāūweewauhpau",,,,"If they had loved me",,"singular/present/subjunctive/6 (ck: did he mean to say past, not present?)",,,.mp3,,,.mp4,,,trowbridge_228.jpg,,,,,,,,,,
228,6,1,,,"Ih̄kau Alwaunoakēēpau",,,,"If they had loved thee",,"singular/present/subjunctive/6 (ck: did he mean to say past, not present?)",,,.mp3,,,.mp4,,,trowbridge_228.jpg,,,,,,,,,,
228,7,1,,,"Ih̄kau Alwaunāūwauwauhpau",,,,"If they had loved him, her or them",,"singular/present/subjunctive/6 (ck: did he mean to say past, not present?)",,,.mp3,,,.mp4,,,trowbridge_228.jpg,,,,,,,,,,
228,9,1,,,"Ih̄kau Alwaunauweeaumēēntaahpau",,,,"If they had loved us",,"plural/present/subjunctive/6 (ck: did he mean to say past, not present?)",,,.mp3,,,.mp4,,,trowbridge_228.jpg,,,,,,,,,,
228,10,1,,,"Ih̄kau Alwaunoolaukoakēēpau",,,,"If they had loved you",,"plural/present/subjunctive/6 (ck: did he mean to say past, not present?)",,,.mp3,,,.mp4,,,trowbridge_228.jpg,,,,,,,,,,
229,2,1,,,Aālwaunoolun,,,,"I love thee",,,,,.mp3,,,.mp4,,,trowbridge_229.jpg,,,,,,,,,,
229,2,2,,,"Mōāmekwau Aālwaunoolun",,,,"Perhaps I may love thee",,,,,.mp3,,,.mp4,,,trowbridge_229.jpg,,,,,,,,,,
229,3,1,,,Aālwaunoolaumbau,,,,"I loved thee",,,,,.mp3,,,.mp4,,,trowbridge_229.jpg,,,,,,,,,,
229,3,2,,,"Maamekwāūhkau Aālwaunoolaumbau",,,,"Perhaps I might have loved thee",,,,,.mp3,,,.mp4,,,trowbridge_229.jpg,,,,,,,,,,
229,5,1,,,,,,,,,,,,.mp3,,,.mp4,,,trowbridge_229.jpg,,,,,,,,,,
230,5,1,,,"Mōātshee Keetōlwaunooleema",,,,"I do not love thee",,singular/present/negative/indicative/1,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,6,1,,,"Mōātshee Ndōlwaunauweema",,,,"I do not love him, her or them",,singular/present/negative/indicative/1,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,8,1,,,"Mōātshee Keetolwaunāūweemwa",,,,"Thou dost not love me",,singular/present/negative/indicative/2,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,9,1,,,"Mōātshee Ndolwaunāūwaumaa",,,,"Thou dost not love him, her or them",,singular/present/negative/indicative/2,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,11,1,,,"Mōātshee Ndōlwaunaukwut",,,,"He does not love me",,singular/present/negative/indicative/3,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,12,1,,,"Mōātshee Keetōlwaunaukwut",,,,"He does not love thee",,singular/present/negative/indicative/3,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,13,1,,,"Mōātshee Alwaunāūweewautoa",,,,"He does not love him, her or them",,singular/present/negative/indicative/3,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,15,1,,,"Mōātshee Keetolwaunoolēēmenonaa",,,,"We do not love thee or you",,singular/present/negative/indicative/4,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,16,1,,,"Mōātshee Ndolwaunauweemēēnonaa",,,,"We do not love him, her or them",,singular/present/negative/indicative/4,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,18,1,,,"Mōātshee Keetolwaunāūweemwaa",,,,"You do not love me",,singular/present/negative/indicative/5,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
230,19,1,,,"Mōātshee Keetolwaunāūwaumwaa",,,,"You do not love him, her or them",,singular/present/negative/indicative/5,,,.mp3,,,.mp4,,,trowbridge_230.jpg,,,,,,,,,,
231,5,1,,,"Mōātshee Ketolwaunoolēēmwaa",,,,"I do not love you",,plural/present/negative/indicative/1,,,.mp3,,,.mp4,,,trowbridge_231.jpg,,,,,,,,,,
231,8,1,,,"Mōātshee Keetolwaunauweemēēnona",,,,"Thou dost not love us",,plural/present/negative/indicative/2,,,.mp3,,,.mp4,,,trowbridge_231.jpg,,,,,,,,,,
231,11,1,,,"Mōātshee Keetolwaunaukōōnotoa",,,,"He does not love us",,plural/present/negative/indicative/3,,,.mp3,,,.mp4,,,trowbridge_231.jpg,,,,,,,,,,
231,12,1,,,"Mōātshee Keetolwaunaukōōwutoa",,,,"He does not love you",,plural/present/negative/indicative/3,,,.mp3,,,.mp4,,,trowbridge_231.jpg,,,,,,,,,,
